ID|LABEL|POLICY_ID|CLAIMANT_ID|ATTORNEY_ID|AMOUNT|CLAIM_DATE|CAPITAL_GAINS|CAPITAL_LOSS|WITNESSES
D_4330.1|claim|Q_43.72|C_4600|X_30|352.77|2021-07-03|623.51|275.46|1
D_4330.2|claim|Q_43.72|C_4100|X_1|264.96|2021-09-26|680.42|267.3|0
D_4330.3|claim|Q_43.72|C_2200|X_24|965.62|2021-10-18|292.65|308.09|1
D_4331.0|claim|Q_43.73|C_4400|X_25|607.03|2021-07-03|839.58|369.76|1
D_4331.1|claim|Q_43.73|C_1800|X_45|781.02|2021-06-26|700.86|654.91|2
D_4331.2|claim|Q_43.73|C_3500|X_49|162.8|2021-03-20|728.73|110.32|3
D_4331.3|claim|Q_43.73|C_500|X_33|778.22|2022-04-08|192.36|310.62|0
D_4332.0|claim|Q_43.74|C_1400|X_5|709.89|2021-12-04|579.61|43.16|3
D_4332.1|claim|Q_43.74|C_1000|X_42|117.33|2021-04-04|773.32|800.57|2
D_4332.2|claim|Q_43.74|C_4300|X_43|262.47|2021-12-05|11.13|286.86|1
D_4332.3|claim|Q_43.74|C_2500|X_46|787.81|2021-07-23|115.35|524.15|5
D_4334.0|claim|Q_43.76|C_100|X_17|948.97|2021-03-26|557.26|401.27|4
D_4335.0|claim|Q_43.77|C_100|X_19|860.2|2021-05-10|789.92|353.46|4
D_4335.1|claim|Q_43.77|C_1900|X_12|571.53|2021-08-28|788.37|335.35|4
D_4335.2|claim|Q_43.77|C_1700|X_9|819.28|2021-03-28|612.34|461.99|2
D_4335.3|claim|Q_43.77|C_2500|X_19|291.3|2021-08-13|163.91|533.56|5
D_4336.0|claim|Q_43.78|C_4000|X_28|671.92|2021-03-23|419.0|225.04|5
D_4336.1|claim|Q_43.78|C_2600|X_3|910.73|2021-07-26|205.52|762.22|5
D_4336.2|claim|Q_43.78|C_1800|X_3|391.89|2021-06-08|611.71|151.48|1
D_4336.3|claim|Q_43.78|C_300|X_49|484.95|2021-06-16|335.31|243.21|3
D_4336.4|claim|Q_43.78|C_1500|X_0|638.43|2021-04-27|285.47|990.72|3
D_4337.0|claim|Q_43.79|C_2800|X_22|924.9|2021-11-07|126.93|730.0|3
D_4337.1|claim|Q_43.79|C_4700|X_16|885.29|2021-09-23|225.57|654.51|1
D_4340.0|claim|Q_43.82|C_4100|X_13|159.45|2021-07-07|900.05|626.63|2
D_4340.1|claim|Q_43.82|C_1900|X_44|377.57|2021-02-06|6.8|976.75|5
D_4341.0|claim|Q_43.83|C_2800|X_16|507.08|2021-05-27|910.88|539.07|2
D_4341.1|claim|Q_43.83|C_4600|X_8|447.28|2022-04-04|473.11|35.68|1
D_4341.2|claim|Q_43.83|C_4800|X_26|450.74|2021-01-07|376.87|753.78|1
D_4341.3|claim|Q_43.83|C_3800|X_34|554.82|2021-05-22|74.79|984.46|1
D_4341.4|claim|Q_43.83|C_1200|X_30|109.11|2021-02-12|798.71|436.84|2
D_4342.0|claim|Q_43.84|C_1600|X_31|572.24|2021-07-25|335.16|93.49|0
D_4343.0|claim|Q_43.85|C_2400|X_0|964.44|2021-09-04|85.59|497.34|3
D_4343.1|claim|Q_43.85|C_1900|X_4|185.54|2022-01-09|612.51|647.58|1
D_4343.2|claim|Q_43.85|C_5000|X_33|679.01|2022-02-03|186.94|255.77|5
D_4344.0|claim|Q_43.86|C_3500|X_9|414.97|2021-12-25|200.01|118.89|1
D_4344.1|claim|Q_43.86|C_2500|X_4|669.09|2021-10-12|833.52|569.72|2
D_4345.0|claim|Q_43.87|C_4100|X_11|383.09|2022-03-26|548.22|20.75|0
D_4345.1|claim|Q_43.87|C_2500|X_19|186.01|2021-06-18|134.33|564.72|1
D_4345.2|claim|Q_43.87|C_200|X_47|464.52|2022-01-16|706.06|281.43|4
D_4346.0|claim|Q_43.88|C_400|X_24|160.45|2021-01-22|767.53|209.63|2
D_4346.1|claim|Q_43.88|C_3400|X_9|803.52|2022-04-18|252.69|701.6|3
D_4346.2|claim|Q_43.88|C_2500|X_4|229.1|2022-02-06|189.44|413.29|3
D_4346.3|claim|Q_43.88|C_100|X_24|311.14|2022-01-05|734.63|719.16|5
D_4346.4|claim|Q_43.88|C_400|X_47|821.67|2021-01-12|594.92|667.51|2
D_4347.0|claim|Q_43.89|C_3600|X_42|705.01|2021-07-21|845.81|850.25|5
D_4348.0|claim|Q_43.90|C_4300|X_29|228.44|2021-12-18|58.38|637.05|4
D_4348.1|claim|Q_43.90|C_2600|X_20|668.84|2022-04-18|288.52|355.01|2
D_4348.2|claim|Q_43.90|C_4100|X_23|930.84|2021-02-11|212.37|478.69|0
D_4349.0|claim|Q_43.91|C_1200|X_23|332.87|2021-05-20|268.33|497.72|1
D_4349.1|claim|Q_43.91|C_3700|X_48|333.26|2021-05-13|735.96|150.68|5
D_4349.2|claim|Q_43.91|C_2100|X_32|196.03|2022-02-20|237.76|103.5|3
D_4350.0|claim|Q_43.92|C_5000|X_30|826.2|2022-03-23|436.55|593.3|5
D_4350.1|claim|Q_43.92|C_200|X_9|825.99|2021-01-01|559.86|901.6|0
D_4350.2|claim|Q_43.92|C_4200|X_4|213.16|2021-11-16|825.22|202.09|3
D_4350.3|claim|Q_43.92|C_5000|X_45|831.75|2021-05-20|757.24|267.28|0
D_4351.0|claim|Q_43.93|C_3300|X_3|112.33|2021-11-12|239.98|581.96|1
D_4351.1|claim|Q_43.93|C_800|X_49|761.53|2022-01-29|350.22|162.21|4
D_4351.2|claim|Q_43.93|C_3700|X_29|977.21|2021-12-27|461.95|109.84|2
D_4353.0|claim|Q_43.95|C_3400|X_34|365.0|2022-04-22|82.66|263.79|3
D_4353.1|claim|Q_43.95|C_1000|X_25|729.09|2021-11-23|733.51|440.93|1
D_4353.2|claim|Q_43.95|C_700|X_24|897.01|2021-12-03|226.51|576.29|4
D_4353.3|claim|Q_43.95|C_2000|X_32|711.38|2021-01-25|404.16|306.21|0
D_4353.4|claim|Q_43.95|C_1000|X_11|568.91|2021-08-07|122.58|541.73|3
D_4354.0|claim|Q_43.96|C_100|X_6|744.7|2021-02-20|445.05|863.11|1
D_4354.1|claim|Q_43.96|C_4200|X_14|779.91|2021-10-29|389.91|519.47|0
D_4354.2|claim|Q_43.96|C_2000|X_35|538.25|2021-08-09|666.51|911.73|3
D_4354.3|claim|Q_43.96|C_1700|X_0|431.33|2022-01-18|479.07|162.8|0
D_4354.4|claim|Q_43.96|C_2500|X_36|884.08|2021-06-02|566.18|733.36|1
D_4355.0|claim|Q_43.97|C_3400|X_2|610.2|2022-04-20|449.16|823.14|0
D_4355.1|claim|Q_43.97|C_500|X_29|378.88|2021-10-14|588.01|676.62|3
D_4357.0|claim|Q_43.99|C_2500|X_47|292.3|2021-04-23|36.01|337.53|3
D_4358.0|claim|Q_44.1|C_3500|X_23|649.23|2021-11-19|877.13|68.31|2
D_4358.1|claim|Q_44.1|C_4400|X_37|339.65|2021-07-13|404.84|875.08|2
D_4358.2|claim|Q_44.1|C_2800|X_32|318.59|2022-01-09|461.44|527.25|1
D_4358.3|claim|Q_44.1|C_3000|X_13|929.03|2021-11-14|383.23|88.1|5
D_4359.0|claim|Q_44.2|C_4000|X_6|818.63|2021-02-11|383.61|756.61|0
D_4360.0|claim|Q_44.3|C_500|X_39|244.26|2022-03-09|157.32|873.19|0
D_4360.1|claim|Q_44.3|C_4200|X_21|614.44|2021-09-19|129.14|743.78|4
D_4361.0|claim|Q_44.4|C_1700|X_26|171.77|2022-03-15|197.58|482.71|3
D_4362.0|claim|Q_44.5|C_3800|X_9|994.55|2021-11-20|122.86|750.11|1
D_4365.0|claim|Q_44.8|C_1400|X_8|927.76|2022-01-29|496.52|841.77|2
D_4365.1|claim|Q_44.8|C_1300|X_44|767.25|2021-11-24|356.96|388.67|1
D_4365.2|claim|Q_44.8|C_3000|X_33|892.31|2022-03-12|10.84|407.46|4
D_4366.0|claim|Q_44.9|C_900|X_42|160.35|2021-09-17|710.81|997.82|5
D_4368.0|claim|Q_44.11|C_4700|X_18|510.09|2022-02-13|90.6|48.04|2
D_4368.1|claim|Q_44.11|C_1100|X_24|647.45|2022-01-02|430.11|457.8|1
D_4368.2|claim|Q_44.11|C_2400|X_10|580.54|2021-05-04|420.11|576.78|4
D_4368.3|claim|Q_44.11|C_4800|X_15|322.65|2022-01-13|399.33|561.61|2
D_4368.4|claim|Q_44.11|C_4300|X_34|426.84|2021-07-06|690.86|380.17|5
D_4369.0|claim|Q_44.12|C_2100|X_16|958.16|2021-08-17|164.56|904.06|3
D_4369.1|claim|Q_44.12|C_3600|X_5|256.24|2022-03-25|122.81|975.95|4
D_4369.2|claim|Q_44.12|C_1900|X_29|531.7|2022-01-24|714.68|182.31|4
D_4369.3|claim|Q_44.12|C_1000|X_34|712.47|2022-02-25|135.5|657.17|0
D_4369.4|claim|Q_44.12|C_4300|X_9|944.96|2022-02-15|599.0|416.79|5
D_4370.0|claim|Q_44.13|C_3100|X_2|555.14|2021-06-08|199.47|900.67|4
D_4371.0|claim|Q_44.14|C_1200|X_18|675.97|2021-01-10|700.62|613.56|5
D_4371.1|claim|Q_44.14|C_2300|X_35|190.28|2021-04-12|755.03|547.45|1
D_4372.0|claim|Q_44.15|C_3600|X_24|172.16|2021-09-21|493.46|738.26|1
D_4374.0|claim|Q_44.17|C_500|X_15|137.81|2021-12-05|632.11|819.66|1
D_4374.1|claim|Q_44.17|C_4400|X_11|913.22|2021-03-25|506.35|971.56|2
D_4374.2|claim|Q_44.17|C_500|X_48|855.71|2021-06-10|354.45|932.73|3
D_4376.0|claim|Q_44.19|C_3800|X_22|556.8|2022-01-22|697.71|515.2|1
D_4376.1|claim|Q_44.19|C_4400|X_10|711.37|2021-01-06|533.43|816.05|5
D_4376.2|claim|Q_44.19|C_100|X_50|749.8|2021-06-22|134.53|412.34|0
D_4377.0|claim|Q_44.20|C_2000|X_9|123.87|2021-12-31|832.47|144.96|3
D_4377.1|claim|Q_44.20|C_4600|X_43|591.66|2021-02-13|270.81|28.09|0
D_4377.2|claim|Q_44.20|C_2400|X_12|913.64|2021-05-23|660.83|672.98|4
D_4377.3|claim|Q_44.20|C_400|X_11|165.65|2021-02-21|591.81|414.73|3
D_4377.4|claim|Q_44.20|C_700|X_29|255.1|2021-02-28|387.53|596.58|1
D_4378.0|claim|Q_44.21|C_3900|X_7|744.8|2022-03-13|156.4|727.29|0
D_4378.1|claim|Q_44.21|C_2100|X_2|875.92|2022-02-14|872.29|402.88|0
D_4378.2|claim|Q_44.21|C_4600|X_16|600.64|2021-06-14|929.27|373.98|4
D_4380.0|claim|Q_44.23|C_4900|X_29|928.51|2022-04-17|510.48|913.54|3
D_4380.1|claim|Q_44.23|C_1500|X_39|565.18|2022-03-29|66.87|355.69|3
D_4380.2|claim|Q_44.23|C_400|X_13|276.28|2022-01-27|670.1|368.74|5
D_4380.3|claim|Q_44.23|C_2200|X_33|923.32|2021-09-16|763.92|974.54|3
D_4380.4|claim|Q_44.23|C_3200|X_39|734.92|2021-01-17|407.82|48.13|3
D_4382.0|claim|Q_44.25|C_1400|X_30|348.33|2021-03-21|456.84|884.57|2
D_4382.1|claim|Q_44.25|C_1600|X_13|761.68|2021-02-12|538.25|655.64|3
D_4382.2|claim|Q_44.25|C_4000|X_16|450.31|2021-08-07|421.92|388.73|2
D_4382.3|claim|Q_44.25|C_1900|X_48|969.59|2022-03-28|95.55|667.49|3
D_4383.0|claim|Q_44.26|C_1000|X_30|220.58|2021-10-21|375.49|761.22|2
D_4383.1|claim|Q_44.26|C_2900|X_8|472.97|2022-02-23|382.73|253.02|2
D_4383.2|claim|Q_44.26|C_4300|X_26|233.27|2021-09-23|178.19|462.71|2
D_4385.0|claim|Q_44.28|C_900|X_18|815.6|2021-08-17|412.45|274.44|1
D_4385.1|claim|Q_44.28|C_4800|X_23|396.06|2021-09-10|799.74|627.03|1
D_4385.2|claim|Q_44.28|C_3300|X_32|519.47|2021-02-21|719.64|666.86|0
D_4386.0|claim|Q_44.29|C_1200|X_28|382.2|2021-03-16|924.29|435.96|0
D_4386.1|claim|Q_44.29|C_1800|X_26|561.49|2021-11-30|598.8|396.03|5
D_4386.2|claim|Q_44.29|C_3000|X_9|218.08|2021-12-15|659.3|692.77|2
D_4387.0|claim|Q_44.30|C_2300|X_10|459.57|2021-04-06|875.6|689.66|1
D_4387.1|claim|Q_44.30|C_2700|X_4|884.25|2021-04-20|500.87|563.17|4
D_4387.2|claim|Q_44.30|C_1800|X_17|488.33|2021-05-05|474.62|23.08|3
D_4387.3|claim|Q_44.30|C_1700|X_35|801.13|2022-03-17|58.79|43.18|1
D_4388.0|claim|Q_44.31|C_2600|X_9|811.07|2021-04-01|919.22|59.44|1
D_4389.0|claim|Q_44.32|C_1100|X_25|472.84|2021-12-23|298.22|909.56|0
D_4391.0|claim|Q_44.34|C_1400|X_17|986.59|2022-03-04|533.21|340.44|1
D_4391.1|claim|Q_44.34|C_2700|X_41|470.08|2021-08-22|183.47|917.7|1
D_4391.2|claim|Q_44.34|C_3500|X_25|732.19|2021-12-30|486.02|893.85|5
D_4391.3|claim|Q_44.34|C_3800|X_48|502.42|2021-02-03|45.94|169.53|5
D_4391.4|claim|Q_44.34|C_4000|X_1|514.35|2021-09-22|698.29|639.85|5
D_4392.0|claim|Q_44.35|C_4600|X_12|653.03|2021-02-06|631.88|817.49|1
D_4392.1|claim|Q_44.35|C_3100|X_24|153.17|2021-05-23|159.15|402.63|2
D_4392.2|claim|Q_44.35|C_1600|X_37|577.53|2021-09-26|863.27|952.77|4
D_4392.3|claim|Q_44.35|C_3600|X_11|963.32|2021-12-01|798.58|975.48|4
D_4394.0|claim|Q_44.37|C_3200|X_32|132.93|2021-07-01|761.15|409.97|0
D_4398.0|claim|Q_44.41|C_1000|X_44|735.92|2021-01-29|149.75|613.22|4
D_4399.0|claim|Q_44.42|C_4000|X_32|891.34|2021-09-23|229.12|670.84|1
D_4399.1|claim|Q_44.42|C_4400|X_31|445.45|2021-01-18|655.81|339.1|5
D_4399.2|claim|Q_44.42|C_3800|X_40|146.2|2021-02-03|447.72|250.53|1
D_4399.3|claim|Q_44.42|C_4700|X_27|256.54|2022-03-22|924.03|358.97|0
D_4400.0|claim|Q_44.43|C_3500|X_3|264.19|2021-02-02|77.96|240.05|5
D_4401.0|claim|Q_44.44|C_1500|X_5|221.93|2021-04-18|62.45|514.59|1
D_4402.0|claim|Q_44.45|C_2800|X_10|526.53|2021-10-12|336.91|976.97|4
D_4402.1|claim|Q_44.45|C_2300|X_5|785.91|2021-07-10|588.88|454.04|2
D_4403.0|claim|Q_44.46|C_100|X_35|921.65|2021-07-25|332.56|129.65|3
D_4403.1|claim|Q_44.46|C_4300|X_14|873.24|2022-02-19|855.93|76.28|4
D_4403.2|claim|Q_44.46|C_3000|X_18|136.51|2021-10-09|243.48|846.65|3
D_4403.3|claim|Q_44.46|C_3500|X_1|696.75|2021-04-23|38.67|64.25|2
D_4403.4|claim|Q_44.46|C_1300|X_42|665.52|2022-02-14|750.61|770.28|5
D_4404.0|claim|Q_44.47|C_2200|X_38|742.66|2021-11-02|204.11|267.32|1
D_4405.0|claim|Q_44.48|C_400|X_46|386.66|2021-01-25|398.67|291.59|1
D_4405.1|claim|Q_44.48|C_400|X_20|666.17|2021-03-14|330.28|377.3|3
D_4407.0|claim|Q_44.50|C_1300|X_3|219.48|2021-07-14|243.35|968.43|0
D_4408.0|claim|Q_44.51|C_4700|X_46|164.48|2021-09-13|133.09|747.53|4
D_4408.1|claim|Q_44.51|C_4300|X_34|993.17|2021-03-17|496.98|529.71|3
D_4408.2|claim|Q_44.51|C_2700|X_25|628.6|2022-03-28|743.46|340.95|0
D_4408.3|claim|Q_44.51|C_900|X_42|135.75|2021-06-15|686.74|10.87|5
D_4409.0|claim|Q_44.52|C_4200|X_11|733.79|2021-02-25|981.0|712.82|2
D_4409.1|claim|Q_44.52|C_3900|X_21|834.12|2021-10-24|560.39|441.21|3
D_4409.2|claim|Q_44.52|C_4400|X_45|253.86|2021-12-22|370.0|592.03|5
D_4409.3|claim|Q_44.52|C_3400|X_41|734.82|2021-03-10|515.92|669.21|3
D_4410.0|claim|Q_44.53|C_3800|X_26|248.34|2021-11-18|819.6|88.62|5
D_4410.1|claim|Q_44.53|C_2600|X_40|751.62|2021-08-24|608.68|463.08|1
D_4410.2|claim|Q_44.53|C_1100|X_6|370.12|2022-03-21|143.69|71.97|2
D_4410.3|claim|Q_44.53|C_800|X_35|416.92|2021-07-06|554.48|799.44|2
D_4411.0|claim|Q_44.54|C_2000|X_42|128.04|2021-01-09|606.44|44.89|3
D_4411.1|claim|Q_44.54|C_3900|X_6|932.51|2021-06-19|340.96|412.02|4
D_4411.2|claim|Q_44.54|C_300|X_17|360.38|2022-04-15|160.22|259.68|2
D_4411.3|claim|Q_44.54|C_1200|X_16|362.63|2021-10-02|716.9|564.53|0
D_4412.0|claim|Q_44.55|C_4700|X_8|215.34|2022-03-09|567.31|643.42|4
D_4413.0|claim|Q_44.56|C_3100|X_38|219.74|2021-11-21|327.93|889.58|2
D_4413.1|claim|Q_44.56|C_2400|X_40|599.59|2021-11-09|551.38|317.79|1
D_4413.2|claim|Q_44.56|C_1100|X_50|590.61|2022-04-19|422.65|491.51|3
D_4413.3|claim|Q_44.56|C_3600|X_35|548.47|2022-04-12|764.18|861.05|0
D_4414.0|claim|Q_44.57|C_100|X_9|444.35|2022-02-01|885.19|323.2|2
D_4414.1|claim|Q_44.57|C_1800|X_20|556.74|2021-04-15|380.79|797.05|0
D_4415.0|claim|Q_44.58|C_5000|X_38|130.51|2022-04-02|572.68|795.22|2
D_4415.1|claim|Q_44.58|C_3500|X_42|763.26|2021-03-25|466.32|579.96|5
D_4415.2|claim|Q_44.58|C_400|X_34|371.12|2021-11-05|728.51|746.43|3
D_4416.0|claim|Q_44.59|C_3300|X_38|380.47|2021-02-28|369.76|543.62|4
D_4416.1|claim|Q_44.59|C_700|X_40|221.81|2021-12-04|512.96|713.71|0
D_4416.2|claim|Q_44.59|C_3900|X_2|594.27|2021-04-17|886.54|853.24|3
D_4417.0|claim|Q_44.60|C_3500|X_45|239.14|2021-12-25|130.64|338.67|4
D_4418.0|claim|Q_44.61|C_1500|X_31|441.12|2021-11-04|766.48|446.13|2
D_4418.1|claim|Q_44.61|C_1600|X_0|783.03|2021-09-30|343.09|173.76|1
D_4418.2|claim|Q_44.61|C_3300|X_23|900.74|2022-01-06|277.41|674.65|0
D_4418.3|claim|Q_44.61|C_3000|X_25|439.93|2021-08-02|129.01|970.66|1
D_4419.0|claim|Q_44.62|C_4500|X_2|751.02|2022-02-16|107.9|845.66|0
D_4419.1|claim|Q_44.62|C_4100|X_31|141.53|2022-01-14|359.59|503.37|4
D_4419.2|claim|Q_44.62|C_1600|X_0|315.25|2022-03-14|604.28|184.51|4
D_4419.3|claim|Q_44.62|C_2400|X_10|105.63|2022-01-13|490.38|162.25|5
D_4419.4|claim|Q_44.62|C_4200|X_19|651.43|2021-04-11|108.62|654.54|0
D_4420.0|claim|Q_44.63|C_3200|X_23|701.91|2022-04-14|460.7|988.07|0
D_4420.1|claim|Q_44.63|C_2800|X_1|455.74|2021-06-29|809.48|976.78|0
D_4420.2|claim|Q_44.63|C_3800|X_23|458.34|2021-08-28|699.17|926.27|3
D_4421.0|claim|Q_44.64|C_3500|X_40|686.11|2022-04-26|66.68|504.16|1
D_4421.1|claim|Q_44.64|C_5000|X_12|237.13|2021-02-26|905.29|490.95|2
D_4421.2|claim|Q_44.64|C_1200|X_3|392.16|2021-01-14|821.96|242.33|1
D_4421.3|claim|Q_44.64|C_100|X_16|476.98|2021-08-27|905.83|16.44|1
D_4422.0|claim|Q_44.65|C_4900|X_18|427.12|2021-12-06|117.54|848.79|2
D_4423.0|claim|Q_44.66|C_4500|X_40|842.54|2022-01-08|545.18|210.44|2
D_4423.1|claim|Q_44.66|C_2900|X_25|843.4|2021-12-18|336.24|992.14|2
D_4423.2|claim|Q_44.66|C_3900|X_29|681.37|2021-10-25|489.23|36.18|2
D_4423.3|claim|Q_44.66|C_1500|X_45|810.54|2022-01-18|479.63|913.47|0
D_4424.0|claim|Q_44.67|C_5000|X_45|425.32|2021-03-24|767.67|124.06|5
D_4424.1|claim|Q_44.67|C_900|X_2|653.85|2021-10-10|503.94|787.07|5
D_4426.0|claim|Q_44.69|C_1800|X_1|637.04|2022-01-23|820.15|904.7|2
D_4426.1|claim|Q_44.69|C_4600|X_0|532.66|2021-02-21|518.42|735.34|2
D_4426.2|claim|Q_44.69|C_3500|X_4|977.21|2022-03-07|633.85|770.9|0
D_4427.0|claim|Q_44.70|C_2300|X_44|540.35|2022-03-16|428.39|565.86|4
D_4427.1|claim|Q_44.70|C_500|X_43|454.36|2022-03-09|833.91|908.37|1
D_4428.0|claim|Q_44.71|C_3100|X_14|197.5|2021-01-10|85.63|280.19|4
D_4428.1|claim|Q_44.71|C_1400|X_42|145.9|2022-03-02|716.72|676.42|2
D_4428.2|claim|Q_44.71|C_1100|X_34|669.01|2021-07-19|825.49|75.24|1
D_4428.3|claim|Q_44.71|C_600|X_36|289.09|2022-02-20|152.0|685.01|3
D_4428.4|claim|Q_44.71|C_3500|X_42|454.45|2021-12-16|499.51|173.29|5
D_4430.0|claim|Q_44.73|C_4100|X_26|974.07|2022-03-12|705.62|821.53|0
D_4431.0|claim|Q_44.74|C_1800|X_49|463.09|2021-12-20|37.4|394.86|4
D_4431.1|claim|Q_44.74|C_4200|X_35|827.65|2021-08-26|405.72|762.84|3
D_4431.2|claim|Q_44.74|C_2100|X_20|125.52|2021-07-11|865.35|677.49|1
D_4431.3|claim|Q_44.74|C_400|X_23|589.07|2022-01-17|473.33|840.78|5
D_4435.0|claim|Q_44.78|C_2100|X_29|829.29|2021-12-19|95.22|434.79|1
D_4435.1|claim|Q_44.78|C_1500|X_49|498.37|2021-02-25|257.2|761.92|0
D_4435.2|claim|Q_44.78|C_4800|X_42|985.62|2021-05-13|889.75|862.34|2
D_4435.3|claim|Q_44.78|C_3200|X_44|459.91|2021-10-26|359.99|624.62|3
D_4436.0|claim|Q_44.79|C_3700|X_4|732.3|2021-08-03|516.04|881.07|0
D_4436.1|claim|Q_44.79|C_3600|X_37|875.95|2022-04-29|626.99|573.01|2
D_4437.0|claim|Q_44.80|C_1900|X_5|208.63|2021-01-04|291.87|930.39|4
D_4437.1|claim|Q_44.80|C_4300|X_0|496.14|2021-10-30|218.39|373.48|5
D_4437.2|claim|Q_44.80|C_300|X_3|135.69|2021-12-31|751.21|787.93|3
D_4437.3|claim|Q_44.80|C_2900|X_7|369.19|2022-02-22|789.27|536.62|5
D_4438.0|claim|Q_44.81|C_3100|X_0|240.57|2022-02-11|432.9|580.26|3
D_4438.1|claim|Q_44.81|C_1400|X_14|751.12|2021-08-05|262.33|148.18|3
D_4438.2|claim|Q_44.81|C_3100|X_0|794.35|2021-05-26|29.1|179.17|4
D_4439.0|claim|Q_44.82|C_100|X_49|714.08|2021-04-17|537.78|464.7|1
D_4439.1|claim|Q_44.82|C_3300|X_23|953.13|2021-03-08|599.29|67.73|3
D_4440.0|claim|Q_44.83|C_3700|X_3|837.22|2022-02-24|447.34|195.91|0
D_4440.1|claim|Q_44.83|C_2900|X_34|520.85|2021-01-15|124.88|635.95|1
D_4441.0|claim|Q_44.84|C_4700|X_37|452.35|2021-01-21|772.09|424.22|5
D_4441.1|claim|Q_44.84|C_1100|X_8|899.74|2021-03-13|949.63|329.64|5
D_4442.0|claim|Q_44.85|C_1400|X_48|577.14|2022-04-30|276.53|973.17|0
D_4442.1|claim|Q_44.85|C_4900|X_49|880.16|2021-07-22|64.15|41.01|3
D_4442.2|claim|Q_44.85|C_3500|X_40|774.33|2021-01-05|820.18|313.47|1
D_4443.0|claim|Q_44.86|C_2800|X_27|295.05|2022-04-14|657.73|666.59|0
D_4444.0|claim|Q_44.87|C_2400|X_26|646.99|2021-06-09|6.85|848.97|0
D_4444.1|claim|Q_44.87|C_4400|X_45|485.76|2021-09-28|317.75|542.4|0
D_4444.2|claim|Q_44.87|C_4500|X_22|572.97|2021-11-20|954.2|582.39|4
D_4444.3|claim|Q_44.87|C_2400|X_27|464.7|2021-11-01|194.6|953.16|1
D_4445.0|claim|Q_44.88|C_3900|X_27|965.92|2021-07-14|229.2|628.33|0
D_4445.1|claim|Q_44.88|C_3700|X_32|988.4|2021-12-24|390.72|509.03|5
D_4445.2|claim|Q_44.88|C_4800|X_35|259.87|2021-04-17|380.18|653.65|0
D_4445.3|claim|Q_44.88|C_2600|X_34|928.88|2022-03-14|36.48|143.89|5
D_4446.0|claim|Q_44.89|C_3800|X_2|551.75|2022-03-19|595.35|611.73|4
D_4446.1|claim|Q_44.89|C_4500|X_24|573.0|2021-03-06|732.7|373.3|5
D_4446.2|claim|Q_44.89|C_4900|X_15|679.98|2022-01-08|451.03|382.41|4
D_4446.3|claim|Q_44.89|C_900|X_26|587.59|2022-04-17|699.56|852.49|3
D_4446.4|claim|Q_44.89|C_5000|X_9|911.13|2021-08-24|413.07|650.75|1
D_4447.0|claim|Q_44.90|C_200|X_32|724.65|2021-02-16|803.55|288.85|3
D_4448.0|claim|Q_44.91|C_1800|X_0|792.05|2021-11-03|973.59|277.45|5
D_4448.1|claim|Q_44.91|C_900|X_14|137.92|2021-11-14|756.46|24.88|2
D_4450.0|claim|Q_44.93|C_1000|X_42|166.22|2021-06-27|33.84|852.97|4
D_4450.1|claim|Q_44.93|C_4700|X_24|302.17|2021-08-13|723.19|623.66|1
D_4450.2|claim|Q_44.93|C_4400|X_7|202.19|2022-01-25|395.27|150.78|3
D_4450.3|claim|Q_44.93|C_4700|X_18|510.73|2021-10-07|705.76|349.59|2
D_4450.4|claim|Q_44.93|C_1500|X_1|861.92|2022-02-15|568.25|221.31|1
D_4451.0|claim|Q_44.94|C_2400|X_29|264.88|2022-01-29|137.27|335.54|1
D_4451.1|claim|Q_44.94|C_1500|X_20|813.19|2021-07-18|799.22|168.65|1
D_4451.2|claim|Q_44.94|C_800|X_22|663.25|2022-03-27|743.85|341.79|3
D_4451.3|claim|Q_44.94|C_1000|X_27|320.8|2022-04-02|125.65|415.36|5
D_4451.4|claim|Q_44.94|C_200|X_21|861.19|2021-12-05|334.0|877.19|5
D_4452.0|claim|Q_44.95|C_3400|X_3|432.84|2021-01-18|239.08|245.42|0
D_4453.0|claim|Q_44.96|C_3800|X_4|672.75|2021-08-17|85.2|415.6|1
D_4453.1|claim|Q_44.96|C_2600|X_22|265.67|2021-01-15|306.97|121.03|1
D_4454.0|claim|Q_44.97|C_1400|X_21|712.48|2022-04-11|992.05|519.63|4
D_4455.0|claim|Q_44.98|C_300|X_18|827.07|2021-10-17|382.86|893.82|3
D_4455.1|claim|Q_44.98|C_2800|X_3|997.86|2021-01-11|167.03|741.26|4
D_4455.2|claim|Q_44.98|C_4000|X_27|722.9|2021-10-17|309.68|366.44|3
D_4455.3|claim|Q_44.98|C_0|X_24|994.1|2021-06-29|345.66|364.68|4
D_4457.0|claim|Q_45.1|C_4100|X_41|259.63|2021-08-19|488.41|100.71|2
D_4457.1|claim|Q_45.1|C_1600|X_37|235.63|2021-06-23|46.97|471.72|4
D_4457.2|claim|Q_45.1|C_3200|X_45|623.01|2021-03-29|916.35|294.95|0
D_4457.3|claim|Q_45.1|C_200|X_5|757.3|2022-03-16|334.56|825.07|5
D_4459.0|claim|Q_45.3|C_2800|X_26|960.93|2021-04-03|953.1|642.65|1
D_4460.0|claim|Q_45.4|C_4600|X_16|470.5|2021-04-07|435.62|247.47|3
D_4461.0|claim|Q_45.5|C_4700|X_23|961.5|2022-02-06|865.94|118.86|2
D_4461.1|claim|Q_45.5|C_2400|X_45|350.44|2021-10-23|352.52|292.16|2
