ID|LABEL|POLICY_NUMBER|POLICY_BIND_DATE|POLICY_STATE|POLICY_CSL|POLICY_DEDUCTABLE|POLICY_ANNUAL_PREMIUM|UMBRELLA_LIMIT|AUTO_MAKE|AUTO_YEAR|AGENT_ID|CLAIM_ID
Q_39.95|policy|Q_39.95|2021-01-28|FL|399.86|55.23|301.9|3884630.77|chevy|1998|A_39|
Q_39.96|policy|Q_39.96|2021-10-30|ID|413.17|93.22|153.32|9928569.12|rivian|1997|A_39|
Q_39.97|policy|Q_39.97|2021-12-10|IL|292.16|24.72|849.73|1926543.18|porsche|2008|A_39|
Q_39.98|policy|Q_39.98|2022-02-02|SD|604.8|31.65|585.23|9737076.97|porsche|2001|A_39|
Q_39.99|policy|Q_39.99|2021-02-21|NH|292.07|12.1|476.37|3212660.34|volvo|1998|A_39|
Q_40.1|policy|Q_40.1|2021-02-01|IN|340.62|59.2|770.66|8433558.34|audi|2021|A_40|
Q_40.2|policy|Q_40.2|2021-01-08|IN|756.38|96.91|881.69|8057978.83|volvo|1991|A_40|
Q_40.3|policy|Q_40.3|2022-04-27|MI|244.33|34.74|398.82|7814767.14|ford|1987|A_40|
Q_40.4|policy|Q_40.4|2021-08-02|WV|465.19|21.47|683.93|338590.08|audi|2009|A_40|
Q_40.5|policy|Q_40.5|2021-06-11|SC|298.01|59.73|238.67|3002170.57|audi|1987|A_40|
Q_40.6|policy|Q_40.6|2022-01-21|SD|279.61|66.66|906.42|4493483.2|rivian|1971|A_40|
Q_40.7|policy|Q_40.7|2022-03-21|TN|469.62|83.94|887.23|9194440.09|chevy|2004|A_40|
Q_40.8|policy|Q_40.8|2022-03-30|NC|414.75|77.37|984.64|1191512.47|canoo|2021|A_40|
Q_40.9|policy|Q_40.9|2021-02-07|KS|676.13|77.43|547.74|9358339.74|rivian|2018|A_40|
Q_40.10|policy|Q_40.10|2022-01-10|GA|300.03|81.12|512.73|5321819.29|canoo|1996|A_40|
Q_40.11|policy|Q_40.11|2021-08-22|NH|402.95|10.27|284.09|7774904.27|rivian|1982|A_40|
Q_40.12|policy|Q_40.12|2021-07-09|AK|548.14|95.05|431.68|59262.2|porsche|1970|A_40|
Q_40.13|policy|Q_40.13|2021-05-28|TN|198.96|85.11|737.63|6475366.11|canoo|1989|A_40|
Q_40.14|policy|Q_40.14|2021-09-16|IL|321.51|11.5|189.57|648524.11|audi|1995|A_40|
Q_40.15|policy|Q_40.15|2022-02-15|IA|875.92|26.66|896.18|2245012.42|audi|1974|A_40|
Q_40.16|policy|Q_40.16|2022-04-10|PA|827.32|82.71|156.09|6714672.0|porsche|2012|A_40|
Q_40.17|policy|Q_40.17|2022-02-25|ME|772.38|85.17|295.83|3105333.33|rivian|2001|A_40|
Q_40.18|policy|Q_40.18|2022-01-14|KS|486.48|35.39|436.86|1103114.34|ford|1985|A_40|
Q_40.19|policy|Q_40.19|2021-04-03|WA|238.9|18.57|165.44|779051.0|audi|1977|A_40|
Q_40.20|policy|Q_40.20|2021-03-24|MO|769.41|44.8|660.71|129701.5|audi|2000|A_40|
Q_40.21|policy|Q_40.21|2021-03-09|DE|539.05|46.72|798.04|9630335.72|porsche|1981|A_40|
Q_40.22|policy|Q_40.22|2022-01-12|AR|696.53|43.84|912.51|1438829.97|ford|1985|A_40|
Q_40.23|policy|Q_40.23|2021-07-04|DE|903.06|33.32|286.06|6758565.72|ford|1973|A_40|
Q_40.24|policy|Q_40.24|2022-04-12|IL|444.75|11.07|656.83|1457764.82|audi|1978|A_40|
Q_40.25|policy|Q_40.25|2021-11-24|WY|964.48|44.36|629.33|795900.46|chevy|2013|A_40|
Q_40.26|policy|Q_40.26|2021-08-31|IN|492.37|72.79|745.09|7480733.08|volvo|2002|A_40|
Q_40.27|policy|Q_40.27|2021-04-05|MA|216.14|82.3|904.72|8609399.62|ford|2010|A_40|
Q_40.28|policy|Q_40.28|2021-08-15|DC|768.13|71.09|379.55|9684997.79|chevy|2018|A_40|
Q_40.29|policy|Q_40.29|2021-09-16|UT|215.49|24.14|338.9|6518389.71|jeep|1980|A_40|
Q_40.30|policy|Q_40.30|2022-04-12|WA|593.47|68.14|109.55|4960083.66|audi|1990|A_40|
Q_40.31|policy|Q_40.31|2021-01-24|OK|571.75|45.92|850.81|7959812.9|audi|2002|A_40|
Q_40.32|policy|Q_40.32|2022-03-01|NJ|528.66|49.03|160.12|3732811.93|jeep|2008|A_40|
Q_40.33|policy|Q_40.33|2021-02-21|AL|750.64|71.61|577.51|7639495.95|audi|1977|A_40|
Q_40.34|policy|Q_40.34|2021-11-20|GA|899.52|72.11|523.45|5303761.06|volvo|1985|A_40|
Q_40.35|policy|Q_40.35|2021-10-30|SC|869.27|56.02|614.56|8639386.35|audi|1992|A_40|
Q_40.36|policy|Q_40.36|2021-04-07|OR|214.89|57.28|834.01|7738180.43|jeep|2007|A_40|
Q_40.37|policy|Q_40.37|2021-06-04|MS|849.74|50.83|136.11|5062905.34|chevy|2018|A_40|
Q_40.38|policy|Q_40.38|2021-04-03|DE|543.09|57.23|581.44|8918017.32|canoo|1976|A_40|
Q_40.39|policy|Q_40.39|2021-11-30|AR|847.69|90.0|558.25|2315761.38|rivian|2017|A_40|
Q_40.40|policy|Q_40.40|2021-06-26|VT|828.29|62.43|732.76|1020489.3|ford|1987|A_40|
Q_40.41|policy|Q_40.41|2022-04-08|AK|380.4|40.72|847.99|2513346.83|audi|1976|A_40|
Q_40.42|policy|Q_40.42|2022-03-02|NJ|720.28|59.8|227.08|1616316.03|audi|2007|A_40|
Q_40.43|policy|Q_40.43|2022-01-16|CA|640.48|55.48|617.21|684366.55|ford|2012|A_40|
Q_40.44|policy|Q_40.44|2021-03-18|KY|128.0|86.58|439.02|8588599.29|ford|1987|A_40|
Q_40.45|policy|Q_40.45|2021-04-30|ID|923.53|47.17|940.83|3927721.74|ford|1986|A_40|
Q_40.46|policy|Q_40.46|2022-03-11|AL|802.73|33.4|502.12|7903198.85|porsche|2022|A_40|
Q_40.47|policy|Q_40.47|2022-03-12|DE|272.83|54.83|250.83|2468024.58|rivian|2015|A_40|
Q_40.48|policy|Q_40.48|2022-02-14|TN|529.95|38.92|424.5|580150.34|rivian|1973|A_40|
Q_40.49|policy|Q_40.49|2021-09-25|WY|689.53|65.93|191.83|62546.25|audi|2002|A_40|
Q_40.50|policy|Q_40.50|2021-01-21|AR|864.79|87.26|889.32|894494.93|rivian|1989|A_40|
Q_40.51|policy|Q_40.51|2021-03-01|TX|175.59|87.08|631.22|7220618.75|audi|1989|A_40|
Q_40.52|policy|Q_40.52|2022-01-21|FL|810.56|34.0|104.17|8560084.56|jeep|2013|A_40|
Q_40.53|policy|Q_40.53|2021-12-19|MI|332.46|26.07|124.87|6324250.77|porsche|1979|A_40|
Q_40.54|policy|Q_40.54|2022-02-19|NM|333.13|27.68|669.66|3921620.95|volvo|2010|A_40|
Q_40.55|policy|Q_40.55|2021-09-11|WY|769.01|99.73|257.29|1718649.89|rivian|2019|A_40|
Q_40.56|policy|Q_40.56|2022-03-03|VT|856.51|86.15|900.67|7474240.7|ford|2019|A_40|
Q_40.57|policy|Q_40.57|2022-01-04|AK|123.32|86.87|150.64|6278868.31|ford|2012|A_40|
Q_40.58|policy|Q_40.58|2021-10-31|MO|333.83|58.95|615.54|527965.38|canoo|1973|A_40|
Q_40.59|policy|Q_40.59|2021-03-06|MD|695.57|94.44|811.32|8767998.41|volvo|2013|A_40|
Q_40.60|policy|Q_40.60|2021-06-16|CO|993.3|48.04|681.33|520492.79|volvo|1997|A_40|
Q_40.61|policy|Q_40.61|2021-06-27|KY|437.2|65.56|750.89|6659952.81|audi|2006|A_40|
Q_40.62|policy|Q_40.62|2021-10-15|AZ|220.23|56.72|876.22|5278708.9|jeep|2015|A_40|
Q_40.63|policy|Q_40.63|2021-10-23|CO|550.5|40.64|979.9|1197486.77|audi|1996|A_40|
Q_40.64|policy|Q_40.64|2021-12-25|RI|381.13|10.93|582.78|4809767.87|rivian|1979|A_40|
Q_40.65|policy|Q_40.65|2021-06-13|AK|326.17|60.21|282.2|7006841.5|ford|1973|A_40|
Q_40.66|policy|Q_40.66|2021-02-02|IN|945.09|27.6|797.69|8624477.94|porsche|1997|A_40|
Q_40.67|policy|Q_40.67|2022-02-22|WA|813.02|24.04|274.27|1730349.19|chevy|1983|A_40|
Q_40.68|policy|Q_40.68|2021-09-06|MS|119.59|20.78|202.46|9507754.66|chevy|2005|A_40|
Q_40.69|policy|Q_40.69|2021-08-01|PA|270.75|49.54|211.14|5213741.17|ford|2021|A_40|
Q_40.70|policy|Q_40.70|2022-03-08|SC|683.0|21.59|902.86|8321510.51|chevy|1976|A_40|
Q_40.71|policy|Q_40.71|2022-02-08|HI|818.12|28.02|851.19|1930005.71|jeep|1985|A_40|
Q_40.72|policy|Q_40.72|2021-10-11|UT|895.31|88.98|791.11|7792888.41|canoo|1981|A_40|
Q_40.73|policy|Q_40.73|2022-03-07|DC|804.1|61.97|357.95|636636.58|porsche|1979|A_40|
Q_40.74|policy|Q_40.74|2021-09-11|WV|761.22|11.87|375.33|3250496.7|rivian|1999|A_40|
Q_40.75|policy|Q_40.75|2021-04-13|CO|127.64|89.13|625.36|66052.66|chevy|2006|A_40|
Q_40.76|policy|Q_40.76|2022-01-23|OR|127.45|92.97|980.11|2469313.81|chevy|2001|A_40|
Q_40.77|policy|Q_40.77|2021-09-02|IL|177.52|68.59|402.82|3914644.6|volvo|2001|A_40|
Q_40.78|policy|Q_40.78|2021-05-13|AL|214.64|40.51|211.28|5617456.03|rivian|1988|A_40|
Q_40.79|policy|Q_40.79|2022-01-17|WV|619.54|13.41|204.34|1534694.45|rivian|1972|A_40|
Q_40.80|policy|Q_40.80|2022-04-14|KS|572.01|45.87|834.47|181791.24|chevy|2021|A_40|
Q_40.81|policy|Q_40.81|2021-01-06|NV|545.37|88.61|459.42|1460045.66|canoo|2014|A_40|
Q_40.82|policy|Q_40.82|2022-02-06|CO|286.95|26.96|386.91|7174881.85|chevy|2013|A_40|
Q_40.83|policy|Q_40.83|2021-12-08|SD|618.48|19.77|224.83|1325571.34|volvo|1987|A_40|
Q_40.84|policy|Q_40.84|2021-03-17|NE|614.61|85.76|726.78|5614412.04|audi|1989|A_40|
Q_40.85|policy|Q_40.85|2022-01-12|VT|562.26|32.96|468.34|9836101.62|chevy|2019|A_40|
Q_40.86|policy|Q_40.86|2021-07-17|OH|880.35|21.73|460.33|4733090.02|audi|2016|A_40|
Q_40.87|policy|Q_40.87|2021-03-08|NJ|241.16|58.73|115.5|9123906.53|chevy|2006|A_40|
Q_40.88|policy|Q_40.88|2021-07-31|CT|219.07|70.09|126.93|4556955.61|volvo|1995|A_40|
Q_40.89|policy|Q_40.89|2022-04-06|LA|989.1|49.86|368.45|8662663.51|audi|2010|A_40|
Q_40.90|policy|Q_40.90|2022-02-17|NJ|879.87|53.76|732.49|1548407.35|porsche|2001|A_40|
Q_40.91|policy|Q_40.91|2021-01-12|NM|953.03|10.79|197.18|9183833.75|chevy|1971|A_40|
Q_40.92|policy|Q_40.92|2022-01-30|PA|751.3|90.92|864.58|5573058.08|volvo|2014|A_40|
Q_40.93|policy|Q_40.93|2022-02-05|FL|359.2|25.85|267.73|4534593.89|volvo|2017|A_40|
Q_40.94|policy|Q_40.94|2021-03-22|MT|792.98|98.37|293.77|3208058.87|jeep|1985|A_40|
Q_40.95|policy|Q_40.95|2021-09-20|NM|254.14|68.73|634.47|4733922.23|porsche|1986|A_40|
Q_40.96|policy|Q_40.96|2022-01-08|MS|940.83|51.63|239.85|7173148.04|porsche|2001|A_40|
Q_40.97|policy|Q_40.97|2022-04-05|MA|498.63|23.04|495.72|8653846.67|ford|1983|A_40|
Q_40.98|policy|Q_40.98|2021-12-18|ME|476.78|73.0|581.7|2384778.39|rivian|1992|A_40|
Q_40.99|policy|Q_40.99|2021-01-21|DC|647.39|65.84|617.83|9207917.99|jeep|2001|A_40|
Q_41.1|policy|Q_41.1|2022-04-28|CA|270.96|64.13|252.54|4315813.78|audi|1991|A_41|
Q_41.2|policy|Q_41.2|2021-06-27|IN|868.31|45.05|602.66|9765281.81|jeep|1994|A_41|
Q_41.3|policy|Q_41.3|2021-01-28|VT|611.43|42.09|732.29|376952.91|porsche|2020|A_41|
Q_41.4|policy|Q_41.4|2021-09-23|RI|793.91|38.61|350.29|1091161.67|rivian|2004|A_41|
Q_41.5|policy|Q_41.5|2022-02-16|KY|354.55|36.39|493.98|1865598.25|jeep|1977|A_41|
Q_41.6|policy|Q_41.6|2021-10-24|TX|740.45|62.55|467.06|3253880.75|ford|2009|A_41|
Q_41.7|policy|Q_41.7|2021-03-19|HI|935.64|90.71|871.54|4085972.84|porsche|1977|A_41|
Q_41.8|policy|Q_41.8|2021-05-04|FL|405.44|18.58|230.96|1825479.44|audi|1993|A_41|
Q_41.9|policy|Q_41.9|2021-11-29|OR|521.63|84.78|776.2|2853115.31|chevy|1992|A_41|
Q_41.10|policy|Q_41.10|2021-02-11|CT|703.79|54.77|164.27|835996.69|canoo|2006|A_41|
Q_41.11|policy|Q_41.11|2021-04-27|WA|326.57|17.01|911.46|746066.36|porsche|1992|A_41|
Q_41.12|policy|Q_41.12|2021-06-16|CA|635.35|94.37|987.9|2912945.78|chevy|1987|A_41|
Q_41.13|policy|Q_41.13|2021-03-10|CO|629.41|70.33|615.95|3368158.41|rivian|1983|A_41|
Q_41.14|policy|Q_41.14|2021-07-20|VA|341.67|70.45|783.71|52679.43|porsche|2012|A_41|
Q_41.15|policy|Q_41.15|2021-04-20|MI|477.74|51.52|672.46|7706824.61|volvo|1979|A_41|
Q_41.16|policy|Q_41.16|2022-01-04|FL|213.3|63.69|642.68|7695942.98|rivian|2017|A_41|
Q_41.17|policy|Q_41.17|2022-01-01|KS|768.33|29.15|535.7|1330642.13|porsche|1987|A_41|
Q_41.18|policy|Q_41.18|2021-09-27|MT|322.63|29.64|138.77|9919833.01|volvo|1982|A_41|
Q_41.19|policy|Q_41.19|2021-08-11|TX|640.98|49.24|896.35|966674.62|porsche|2005|A_41|
Q_41.20|policy|Q_41.20|2021-08-22|VT|502.13|30.26|800.47|5275302.42|canoo|1997|A_41|
Q_41.21|policy|Q_41.21|2021-11-01|CT|963.24|16.86|440.4|2390541.4|jeep|2013|A_41|
Q_41.22|policy|Q_41.22|2021-11-09|MO|934.24|61.09|792.19|8592489.6|porsche|1985|A_41|
Q_41.23|policy|Q_41.23|2021-09-14|NM|881.19|17.15|960.92|2955805.84|ford|2015|A_41|
Q_41.24|policy|Q_41.24|2022-03-21|WI|794.15|92.11|837.49|5594941.63|ford|2015|A_41|
Q_41.25|policy|Q_41.25|2021-05-01|IN|124.42|15.87|644.67|2235654.57|canoo|1980|A_41|
Q_41.26|policy|Q_41.26|2021-07-28|CA|169.57|52.05|364.56|7653576.15|ford|1995|A_41|
Q_41.27|policy|Q_41.27|2022-02-09|IN|852.55|98.28|836.54|5062158.57|audi|1978|A_41|
Q_41.28|policy|Q_41.28|2021-11-18|NV|179.54|39.11|780.94|4306647.08|rivian|2008|A_41|
Q_41.29|policy|Q_41.29|2022-02-23|OK|895.65|56.5|545.24|9870113.59|volvo|2011|A_41|
Q_41.30|policy|Q_41.30|2021-06-21|WA|121.34|79.6|518.75|1421537.53|chevy|1987|A_41|
Q_41.31|policy|Q_41.31|2021-02-28|VA|956.85|21.0|276.44|5034589.92|rivian|2003|A_41|
Q_41.32|policy|Q_41.32|2021-04-14|NY|663.62|63.6|879.55|5764641.87|jeep|1998|A_41|
Q_41.33|policy|Q_41.33|2022-04-15|OH|601.01|62.64|651.42|9003148.42|ford|1995|A_41|
Q_41.34|policy|Q_41.34|2021-11-28|KY|632.51|21.69|143.92|2664753.49|canoo|2000|A_41|
Q_41.35|policy|Q_41.35|2021-05-15|WV|541.0|86.85|980.23|9712561.77|rivian|1978|A_41|
Q_41.36|policy|Q_41.36|2021-09-05|OH|423.96|60.98|588.18|6274588.61|volvo|2013|A_41|
Q_41.37|policy|Q_41.37|2021-08-03|MI|883.4|39.31|236.04|8333072.45|audi|1974|A_41|
Q_41.38|policy|Q_41.38|2022-01-06|AZ|820.68|13.94|878.86|6574123.88|chevy|2009|A_41|
Q_41.39|policy|Q_41.39|2021-01-10|WI|306.93|60.1|231.89|8858413.16|porsche|2012|A_41|
Q_41.40|policy|Q_41.40|2022-04-15|VA|659.16|94.98|666.17|7234408.01|porsche|2020|A_41|
Q_41.41|policy|Q_41.41|2022-03-11|ID|870.94|21.89|304.7|7856325.31|chevy|1973|A_41|
Q_41.42|policy|Q_41.42|2021-08-29|CT|470.53|38.99|466.73|3275444.8|chevy|2000|A_41|
Q_41.43|policy|Q_41.43|2021-06-19|LA|125.5|73.03|801.16|6701008.93|ford|2015|A_41|
Q_41.44|policy|Q_41.44|2021-12-01|NJ|197.82|92.61|704.57|1446300.27|ford|1976|A_41|
Q_41.45|policy|Q_41.45|2021-09-23|NE|804.94|43.77|290.49|8507522.09|jeep|2001|A_41|
Q_41.46|policy|Q_41.46|2021-10-28|KS|726.78|47.4|682.92|3144562.65|volvo|1989|A_41|
Q_41.47|policy|Q_41.47|2021-07-02|MD|621.14|24.09|409.26|7429703.13|canoo|1991|A_41|
Q_41.48|policy|Q_41.48|2021-04-18|KS|853.67|79.48|894.61|3957167.47|rivian|1994|A_41|
Q_41.49|policy|Q_41.49|2022-01-15|SD|791.66|90.77|500.31|7752763.97|porsche|1997|A_41|
Q_41.50|policy|Q_41.50|2021-09-13|KS|565.2|96.45|428.72|9834579.72|jeep|2017|A_41|
Q_41.51|policy|Q_41.51|2022-01-24|LA|792.19|79.29|890.65|9185091.53|chevy|2010|A_41|
Q_41.52|policy|Q_41.52|2021-11-06|MT|146.15|59.89|543.42|2093454.41|porsche|1994|A_41|
Q_41.53|policy|Q_41.53|2021-10-15|NY|962.55|42.58|376.98|1770034.86|ford|1977|A_41|
Q_41.54|policy|Q_41.54|2021-07-28|NJ|864.98|18.25|630.59|4763006.21|canoo|1970|A_41|
Q_41.55|policy|Q_41.55|2022-02-22|WA|410.23|94.45|925.45|839550.1|volvo|1972|A_41|
Q_41.56|policy|Q_41.56|2021-06-01|ME|559.8|15.7|439.35|5098664.0|jeep|2016|A_41|
Q_41.57|policy|Q_41.57|2021-10-10|SD|960.05|90.3|828.51|4022684.36|volvo|1978|A_41|
Q_41.58|policy|Q_41.58|2021-10-04|NH|861.17|17.42|522.48|6968454.09|jeep|1975|A_41|
Q_41.59|policy|Q_41.59|2021-09-11|TX|107.93|28.51|677.64|5357041.01|porsche|1989|A_41|
Q_41.60|policy|Q_41.60|2021-07-20|NH|250.74|68.14|901.08|1216169.11|canoo|2003|A_41|
Q_41.61|policy|Q_41.61|2021-12-21|HI|262.1|20.28|666.08|2724953.96|ford|1977|A_41|
Q_41.62|policy|Q_41.62|2021-07-06|ID|402.2|96.49|518.3|6952075.69|rivian|2020|A_41|
Q_41.63|policy|Q_41.63|2021-07-11|WA|533.61|14.36|302.81|3862875.37|volvo|1971|A_41|
Q_41.64|policy|Q_41.64|2021-09-22|SD|798.8|28.08|413.57|8940585.59|porsche|1986|A_41|
Q_41.65|policy|Q_41.65|2022-04-30|DE|161.79|76.21|703.14|1523036.54|jeep|2010|A_41|
Q_41.66|policy|Q_41.66|2021-10-09|MO|266.2|39.91|666.83|9458181.66|rivian|2019|A_41|
Q_41.67|policy|Q_41.67|2022-01-18|VT|347.54|54.51|324.27|5321542.49|rivian|2001|A_41|
Q_41.68|policy|Q_41.68|2021-03-31|LA|319.11|20.36|713.3|1028787.86|canoo|2004|A_41|
Q_41.69|policy|Q_41.69|2021-05-11|DC|132.66|19.14|752.55|9958542.15|audi|1991|A_41|
Q_41.70|policy|Q_41.70|2022-03-21|OK|736.15|59.91|961.31|7609527.13|audi|2000|A_41|
Q_41.71|policy|Q_41.71|2021-11-20|AK|777.44|83.72|746.33|6564004.22|jeep|2014|A_41|
Q_41.72|policy|Q_41.72|2021-05-22|NE|206.34|28.14|660.34|7647222.78|audi|1984|A_41|
Q_41.73|policy|Q_41.73|2021-01-17|TN|709.54|21.37|560.19|5226924.22|porsche|1984|A_41|
Q_41.74|policy|Q_41.74|2021-07-15|AZ|769.62|14.86|495.84|6346265.38|audi|1970|A_41|
Q_41.75|policy|Q_41.75|2021-04-14|WY|269.24|50.01|290.43|3209307.49|jeep|1980|A_41|
Q_41.76|policy|Q_41.76|2021-03-25|OR|163.3|51.85|604.52|2177508.69|canoo|1978|A_41|
Q_41.77|policy|Q_41.77|2021-03-28|TX|387.09|14.15|304.7|8604523.31|volvo|1978|A_41|
Q_41.78|policy|Q_41.78|2021-10-15|OK|160.17|31.92|519.28|6535425.23|rivian|1971|A_41|
Q_41.79|policy|Q_41.79|2021-11-01|MO|104.81|28.07|333.23|9295481.59|porsche|1992|A_41|
Q_41.80|policy|Q_41.80|2022-02-09|WI|994.72|96.07|594.61|1302830.45|porsche|2020|A_41|
Q_41.81|policy|Q_41.81|2021-07-04|PA|303.96|43.46|765.77|7679106.92|chevy|1983|A_41|
Q_41.82|policy|Q_41.82|2022-01-09|OR|923.12|86.66|241.7|6481407.74|chevy|2013|A_41|
Q_41.83|policy|Q_41.83|2021-04-15|KS|260.54|25.61|431.48|1927031.95|canoo|1991|A_41|
Q_41.84|policy|Q_41.84|2022-02-18|NV|513.73|32.06|166.87|5186192.8|ford|2021|A_41|
Q_41.85|policy|Q_41.85|2021-06-29|ME|908.0|59.01|921.56|5811170.13|rivian|1993|A_41|
Q_41.86|policy|Q_41.86|2021-02-13|TN|767.07|52.62|794.75|8388436.18|porsche|1974|A_41|
Q_41.87|policy|Q_41.87|2021-11-22|NJ|924.51|17.42|946.12|3646845.6|audi|2006|A_41|
Q_41.88|policy|Q_41.88|2021-04-20|TN|139.75|40.12|202.63|8750402.39|chevy|1982|A_41|
Q_41.89|policy|Q_41.89|2021-03-21|ME|701.65|30.33|267.3|5789712.74|canoo|1982|A_41|
Q_41.90|policy|Q_41.90|2021-12-25|WI|458.97|65.61|685.6|2884824.15|volvo|2021|A_41|
Q_41.91|policy|Q_41.91|2022-04-15|NC|366.07|28.66|638.52|9639530.64|jeep|1984|A_41|
Q_41.92|policy|Q_41.92|2022-01-10|IN|641.96|10.13|269.76|6516550.15|chevy|1995|A_41|
Q_41.93|policy|Q_41.93|2021-09-13|IA|813.23|16.05|910.37|8493624.85|ford|1993|A_41|
Q_41.94|policy|Q_41.94|2022-02-09|AR|911.95|95.86|179.72|3020988.58|ford|2006|A_41|
Q_41.95|policy|Q_41.95|2022-01-10|MD|833.58|10.55|853.66|9047418.66|chevy|1987|A_41|
Q_41.96|policy|Q_41.96|2022-04-01|AL|486.58|84.69|163.07|8678537.46|ford|1988|A_41|
Q_41.97|policy|Q_41.97|2021-12-14|MT|731.46|36.01|811.43|8597625.46|ford|1991|A_41|
Q_41.98|policy|Q_41.98|2021-07-07|NJ|309.47|49.04|745.27|2096914.43|audi|1972|A_41|
Q_41.99|policy|Q_41.99|2021-07-14|FL|390.59|16.61|210.87|9671396.93|volvo|2008|A_41|
Q_42.1|policy|Q_42.1|2021-08-30|VA|228.94|30.35|373.18|4968272.53|canoo|1995|A_42|
Q_42.2|policy|Q_42.2|2022-03-04|TX|428.58|95.15|113.09|9727167.26|chevy|1995|A_42|
Q_42.3|policy|Q_42.3|2021-01-15|DC|976.44|44.99|301.15|3280498.47|rivian|2014|A_42|
Q_42.4|policy|Q_42.4|2022-03-10|ID|510.1|47.61|513.67|3355637.89|chevy|2006|A_42|
Q_42.5|policy|Q_42.5|2021-05-23|FL|766.89|74.24|882.77|9076383.62|chevy|1975|A_42|
Q_42.6|policy|Q_42.6|2021-12-26|NE|715.74|51.26|292.45|107639.33|ford|2006|A_42|
Q_42.7|policy|Q_42.7|2021-02-11|KS|260.81|13.13|479.0|3153424.47|chevy|1979|A_42|
Q_42.8|policy|Q_42.8|2021-09-10|VT|787.63|53.84|383.95|9313844.46|audi|2018|A_42|
Q_42.9|policy|Q_42.9|2021-12-20|MI|980.48|92.4|395.91|9782445.53|porsche|1984|A_42|
Q_42.10|policy|Q_42.10|2022-02-15|ND|417.54|77.04|988.17|6609106.07|rivian|1982|A_42|
Q_42.11|policy|Q_42.11|2021-08-09|KS|659.86|32.78|869.93|763363.71|canoo|1991|A_42|
Q_42.12|policy|Q_42.12|2021-05-18|NV|625.79|30.73|889.94|2845593.2|audi|1980|A_42|
Q_42.13|policy|Q_42.13|2021-08-17|OK|507.59|48.47|339.74|2809496.13|porsche|1998|A_42|
Q_42.14|policy|Q_42.14|2021-02-15|IA|861.25|53.84|680.17|638699.88|porsche|1983|A_42|
Q_42.15|policy|Q_42.15|2021-09-05|MN|724.13|58.41|216.92|8876786.49|jeep|1993|A_42|
Q_42.16|policy|Q_42.16|2021-09-03|NE|718.99|24.92|727.12|1281719.87|audi|2009|A_42|
Q_42.17|policy|Q_42.17|2021-03-12|VT|768.82|23.34|195.41|2365237.85|canoo|2021|A_42|
Q_42.18|policy|Q_42.18|2021-09-19|HI|354.8|12.18|238.15|5018010.77|rivian|1991|A_42|
Q_42.19|policy|Q_42.19|2021-04-22|ID|448.77|34.11|453.57|830214.43|canoo|1979|A_42|
Q_42.20|policy|Q_42.20|2021-01-13|TN|399.4|59.12|626.25|9769344.62|porsche|1997|A_42|
Q_42.21|policy|Q_42.21|2021-07-04|AL|110.25|61.33|444.83|8930867.97|audi|1977|A_42|
Q_42.22|policy|Q_42.22|2022-03-01|VA|603.14|88.65|843.55|4572042.36|chevy|1993|A_42|
Q_42.23|policy|Q_42.23|2021-04-07|UT|116.23|83.81|546.91|2396379.13|chevy|1995|A_42|
Q_42.24|policy|Q_42.24|2021-05-29|WY|711.22|32.15|487.12|2657932.32|ford|2007|A_42|
Q_42.25|policy|Q_42.25|2021-06-04|RI|573.75|11.25|614.35|1544413.73|ford|2003|A_42|
Q_42.26|policy|Q_42.26|2021-04-23|KS|692.37|22.37|342.19|1313961.1|porsche|2020|A_42|
Q_42.27|policy|Q_42.27|2021-09-01|MA|955.67|18.05|195.57|9911589.22|ford|1978|A_42|
Q_42.28|policy|Q_42.28|2022-02-13|WY|621.08|15.5|721.36|7551534.89|canoo|2009|A_42|
Q_42.29|policy|Q_42.29|2021-11-13|ND|785.32|45.96|154.76|6441095.17|porsche|2011|A_42|
Q_42.30|policy|Q_42.30|2021-03-05|NC|200.62|82.44|190.69|9052195.86|rivian|1982|A_42|
Q_42.31|policy|Q_42.31|2021-09-18|MD|144.73|98.96|304.85|7854313.93|audi|1974|A_42|
Q_42.32|policy|Q_42.32|2022-01-18|CT|815.02|67.36|468.97|2426275.9|canoo|2018|A_42|
Q_42.33|policy|Q_42.33|2022-04-04|OK|306.84|23.73|628.45|6695050.26|porsche|1971|A_42|
Q_42.34|policy|Q_42.34|2022-04-19|NY|393.55|24.62|605.66|6583953.06|jeep|2011|A_42|
Q_42.35|policy|Q_42.35|2021-04-07|LA|823.36|76.78|348.37|4365747.12|ford|2011|A_42|
Q_42.36|policy|Q_42.36|2021-02-27|MD|227.1|49.41|967.95|9285426.69|jeep|2018|A_42|
Q_42.37|policy|Q_42.37|2021-07-22|MI|490.94|48.09|302.15|7459052.47|audi|1987|A_42|
Q_42.38|policy|Q_42.38|2021-11-06|VT|703.97|60.12|396.53|5644045.19|ford|2014|A_42|
Q_42.39|policy|Q_42.39|2022-01-18|OK|459.93|59.52|896.05|6599133.26|ford|2005|A_42|
Q_42.40|policy|Q_42.40|2021-09-15|HI|596.2|76.84|504.36|5978398.7|jeep|2015|A_42|
Q_42.41|policy|Q_42.41|2021-11-21|MN|963.95|29.46|752.02|9280064.22|jeep|1988|A_42|
